person,condition,trial,id,found,x,y,trial_p
2,ycup,18,65,35,0.514,0.967,8
2,ycup,18,66,36,0.474,0.895,8
2,ycup,18,64,37,0.498,0.943,8
2,ycup,18,81,38,0.5,1.165,8
2,ycup,18,82,39,0.541,1.177,8
2,ycup,18,84,40,0.5,1.1,8
2,ycup,18,80,41,0.476,1.089,8
2,ycup,18,79,42,0.476,1.182,8
2,ycup,18,83,43,0.524,1.117,8
2,ycup,18,47,44,0.325,1.057,8
2,ycup,18,43,45,0.268,1.01,8
2,ycup,18,46,46,0.285,0.986,8
2,ycup,18,48,47,0.309,1.033,8
2,ycup,18,45,48,0.349,1.045,8
2,ycup,18,44,49,0.349,0.969,8
2,ycup,18,14,50,0.1,1.033,8
2,ycup,18,16,51,0.093,1.105,8
2,ycup,18,18,52,0.053,1.005,8
2,ycup,18,17,53,0.117,1.057,8
2,ycup,18,13,54,0.077,1.057,8
2,ycup,18,15,55,0.053,1.098,8
2,ycup,18,19,56,0.158,0.885,8
2,ycup,18,22,57,0.141,0.797,8
2,ycup,18,24,58,0.1,0.837,8
2,ycup,18,21,59,0.182,0.873,8
2,ycup,18,23,60,0.117,0.813,8
2,ycup,18,54,61,0.395,0.768,8
2,ycup,18,49,62,0.435,0.703,8
2,ycup,18,52,63,0.395,0.703,8
2,ycup,18,50,64,0.419,0.72,8
2,ycup,18,51,65,0.371,0.691,8
2,ycup,18,53,66,0.371,0.785,8
2,ycup,18,31,67,0.261,0.653,8
2,ycup,18,35,68,0.268,0.581,8
2,ycup,18,36,69,0.22,0.581,8
2,ycup,18,34,70,0.244,0.565,8
2,ycup,18,33,71,0.244,0.629,8
2,ycup,18,6,72,0.041,0.562,8
2,ycup,18,3,73,0.041,0.627,8
2,ycup,18,2,74,0.081,0.603,8
2,ycup,18,5,75,0.017,0.579,8
2,ycup,18,4,76,0.017,0.644,8
2,ycup,18,1,77,0.081,0.639,8
2,ycup,18,27,78,0.201,0.388,8
2,ycup,18,30,79,0.218,0.371,8
2,ycup,18,25,80,0.194,0.459,8
2,ycup,18,26,81,0.153,0.359,8
2,ycup,18,28,82,0.177,0.371,8
2,ycup,18,29,83,0.177,0.435,8
2,ycup,19,96,1,0.608,0.806,9
2,ycup,19,95,2,0.672,0.801,9
2,ycup,19,91,3,0.648,0.813,9
2,ycup,19,93,4,0.672,0.766,9
2,ycup,19,92,5,0.632,0.766,9
2,ycup,19,94,6,0.632,0.725,9
2,ycup,19,62,7,0.538,0.919,9
2,ycup,19,61,8,0.538,0.878,9
2,ycup,19,63,9,0.498,0.878,9
2,ycup,19,65,10,0.514,0.967,9
2,ycup,19,64,11,0.474,0.895,9
2,ycup,19,66,12,0.498,0.943,9
2,ycup,19,49,13,0.395,0.768,9
2,ycup,19,54,14,0.435,0.703,9
2,ycup,19,52,15,0.395,0.703,9
2,ycup,19,50,16,0.419,0.72,9
2,ycup,19,51,17,0.371,0.691,9
2,ycup,19,53,18,0.371,0.785,9
2,ycup,19,32,19,0.261,0.653,9
2,ycup,19,34,20,0.268,0.581,9
2,ycup,19,33,21,0.22,0.581,9
2,ycup,19,36,22,0.244,0.565,9
2,ycup,19,35,23,0.244,0.629,9
2,ycup,19,31,24,0.203,0.605,9
2,ycup,19,24,25,0.158,0.885,9
2,ycup,19,22,26,0.141,0.797,9
2,ycup,19,19,27,0.1,0.837,9
2,ycup,19,21,28,0.182,0.873,9
2,ycup,19,23,29,0.117,0.813,9
2,ycup,19,20,30,0.182,0.837,9
2,ycup,19,16,31,0.1,1.033,9
2,ycup,19,13,32,0.093,1.105,9
2,ycup,19,17,33,0.053,1.005,9
2,ycup,19,15,34,0.117,1.057,9
2,ycup,19,14,35,0.077,1.057,9
2,ycup,19,18,36,0.053,1.098,9
2,ycup,19,44,37,0.325,1.057,9
2,ycup,19,45,38,0.268,1.01,9
2,ycup,19,48,39,0.285,0.986,9
2,ycup,19,46,40,0.309,1.033,9
2,ycup,19,43,41,0.349,1.045,9
2,ycup,19,47,42,0.349,0.969,9
2,ycup,19,82,44,0.5,1.165,9
2,ycup,19,81,45,0.541,1.177,9
2,ycup,19,84,46,0.5,1.1,9
2,ycup,19,80,47,0.476,1.089,9
2,ycup,19,79,48,0.476,1.182,9
2,ycup,19,83,49,0.524,1.117,9
2,ycup,19,105,50,0.715,0.998,9
2,ycup,19,107,51,0.732,1.057,9
2,ycup,19,108,52,0.651,1.022,9
2,ycup,19,103,53,0.708,1.069,9
2,ycup,19,106,54,0.667,0.998,9
2,ycup,19,104,55,0.667,0.969,9
2,ycup,19,117,56,0.883,0.813,9
2,ycup,19,119,57,0.818,0.837,9
2,ycup,19,118,58,0.859,0.861,9
2,ycup,19,115,59,0.835,0.813,9
2,ycup,19,120,60,0.876,0.885,9
2,ycup,19,138,61,0.957,1.065,9
2,ycup,19,135,62,0.916,1.024,9
2,ycup,19,136,63,0.94,1.041,9
2,ycup,19,133,64,0.916,1.089,9
2,ycup,19,137,65,0.916,1.065,9
2,ycup,19,111,69,0.742,0.565,9
2,ycup,19,112,70,0.718,0.581,9
2,ycup,19,113,71,0.782,0.641,9
2,ycup,19,109,72,0.766,0.581,9
2,ycup,19,110,73,0.782,0.565,9
2,ycup,19,114,74,0.701,0.605,9
2,ycup,19,140,75,1,0.562,9
2,ycup,19,142,76,0.959,0.627,9
2,ycup,19,144,77,0.959,0.603,9
2,ycup,20,59,1,0.438,0.517,10
2,ycup,20,55,2,0.373,0.522,10
2,ycup,20,56,3,0.421,0.457,10
2,ycup,20,58,4,0.397,0.505,10
2,ycup,20,57,5,0.414,0.529,10
2,ycup,20,60,6,0.373,0.428,10
2,ycup,20,32,7,0.261,0.653,10
2,ycup,20,34,8,0.268,0.581,10
2,ycup,20,33,9,0.22,0.581,10
2,ycup,20,36,10,0.244,0.565,10
2,ycup,20,35,11,0.244,0.629,10
2,ycup,20,31,12,0.203,0.605,10
2,ycup,20,53,13,0.395,0.768,10
2,ycup,20,51,14,0.435,0.703,10
2,ycup,20,52,15,0.395,0.703,10
2,ycup,20,50,16,0.419,0.72,10
2,ycup,20,49,17,0.371,0.691,10
2,ycup,20,54,18,0.371,0.785,10
2,ycup,20,20,19,0.158,0.885,10
2,ycup,20,24,20,0.141,0.797,10
2,ycup,20,22,21,0.1,0.837,10
2,ycup,20,19,23,0.117,0.813,10
2,ycup,20,21,24,0.182,0.837,10
2,ycup,20,23,25,0.141,0.837,10
2,ycup,20,48,26,0.325,1.057,10
2,ycup,20,45,27,0.268,1.01,10
2,ycup,20,44,28,0.285,0.986,10
2,ycup,20,46,29,0.309,1.033,10
2,ycup,20,47,30,0.349,1.045,10
2,ycup,20,43,31,0.349,0.969,10
2,ycup,20,16,32,0.1,1.033,10
2,ycup,20,13,33,0.093,1.105,10
2,ycup,20,17,34,0.053,1.005,10
2,ycup,20,14,35,0.117,1.057,10
2,ycup,20,18,36,0.077,1.057,10
2,ycup,20,15,37,0.053,1.098,10
2,ycup,20,65,40,0.538,0.919,10
2,ycup,20,63,41,0.538,0.878,10
2,ycup,20,62,42,0.498,0.878,10
2,ycup,20,61,43,0.514,0.967,10
2,ycup,20,66,44,0.474,0.895,10
2,ycup,20,64,45,0.498,0.943,10
2,ycup,20,82,46,0.5,1.165,10
2,ycup,20,81,47,0.541,1.177,10
2,ycup,20,84,48,0.5,1.1,10
2,ycup,20,79,49,0.476,1.089,10
2,ycup,20,83,50,0.476,1.182,10
2,ycup,20,80,51,0.524,1.117,10
2,ycup,20,105,52,0.715,0.998,10
2,ycup,20,107,53,0.732,1.057,10
2,ycup,20,108,54,0.651,1.022,10
2,ycup,20,103,55,0.708,1.069,10
2,ycup,20,104,56,0.667,0.998,10
2,ycup,20,106,58,0.691,1.022,10
2,ycup,20,136,59,0.957,1.065,10
2,ycup,20,137,60,0.916,1.024,10
2,ycup,20,133,61,0.94,1.041,10
2,ycup,20,135,62,0.916,1.089,10
2,ycup,20,134,63,0.916,1.065,10
2,ycup,20,138,64,0.892,1.012,10
2,ycup,20,119,65,0.883,0.813,10
2,ycup,20,117,66,0.818,0.837,10
2,ycup,20,116,67,0.859,0.861,10
2,ycup,20,118,68,0.835,0.813,10
2,ycup,20,115,69,0.876,0.885,10
2,ycup,20,120,70,0.9,0.837,10
2,ycup,20,95,71,0.608,0.806,10
2,ycup,20,93,72,0.672,0.801,10
2,ycup,20,96,73,0.648,0.813,10
2,ycup,20,91,74,0.672,0.766,10
3,ycup,21,51,1,0.371,0.785,1
3,ycup,21,50,2,0.435,0.78,1
3,ycup,21,52,3,0.435,0.703,1
3,ycup,21,53,4,0.411,0.792,1
3,ycup,21,54,5,0.395,0.744,1
3,ycup,21,49,6,0.371,0.72,1
3,ycup,21,92,7,0.672,0.766,1
3,ycup,21,93,8,0.608,0.713,1
3,ycup,21,96,9,0.632,0.725,1
3,ycup,21,91,10,0.591,0.766,1
3,ycup,21,95,11,0.672,0.801,1
3,ycup,21,94,12,0.656,0.742,1
3,ycup,21,112,13,0.782,0.641,1
3,ycup,21,111,14,0.766,0.581,1
3,ycup,21,110,15,0.718,0.553,1
3,ycup,21,114,16,0.701,0.605,1
3,ycup,21,109,17,0.758,0.653,1
3,ycup,21,113,18,0.782,0.605,1
3,ycup,21,86,19,0.665,0.493,1
3,ycup,21,85,20,0.641,0.505,1
3,ycup,21,87,21,0.665,0.457,1
3,ycup,21,88,22,0.648,0.433,1
3,ycup,21,89,23,0.624,0.457,1
3,ycup,21,90,24,0.6,0.433,1
3,ycup,21,56,25,0.373,0.457,1
3,ycup,21,59,26,0.414,0.529,1
3,ycup,21,60,27,0.373,0.428,1
3,ycup,21,58,28,0.438,0.481,1
3,ycup,21,55,29,0.397,0.505,1
3,ycup,21,57,30,0.397,0.481,1
3,ycup,21,36,31,0.244,0.565,1
3,ycup,21,34,32,0.22,0.553,1
3,ycup,21,31,33,0.268,0.581,1
3,ycup,22,51,1,0.371,0.785,2
3,ycup,22,53,2,0.435,0.78,2
3,ycup,22,54,3,0.435,0.703,2
3,ycup,22,49,4,0.411,0.792,2
3,ycup,22,52,5,0.395,0.744,2
3,ycup,22,50,6,0.371,0.72,2
3,ycup,22,63,7,0.538,0.878,2
3,ycup,22,61,8,0.474,0.895,2
3,ycup,22,66,9,0.498,0.878,2
3,ycup,22,62,10,0.498,0.943,2
3,ycup,22,64,11,0.514,0.967,2
3,ycup,22,65,12,0.538,0.919,2
3,ycup,22,95,13,0.672,0.766,2
3,ycup,22,91,14,0.608,0.713,2
3,ycup,22,96,15,0.632,0.725,2
3,ycup,22,93,16,0.591,0.766,2
3,ycup,22,92,17,0.672,0.801,2
3,ycup,22,94,18,0.656,0.742,2
3,ycup,22,106,19,0.691,1.045,2
3,ycup,22,108,21,0.708,1.069,2
3,ycup,22,104,22,0.667,0.969,2
3,ycup,22,107,23,0.691,1.022,2
3,ycup,22,103,24,0.691,0.981,2
3,ycup,22,105,25,0.691,1.022,2
3,ycup,22,83,26,0.5,1.165,2
3,ycup,22,82,27,0.541,1.141,2
3,ycup,22,84,28,0.476,1.182,2
3,ycup,22,80,29,0.476,1.089,2
3,ycup,22,79,30,0.5,1.1,2
3,ycup,22,81,31,0.541,1.1,2
3,ycup,22,86,32,0.665,0.493,2
3,ycup,22,85,33,0.641,0.505,2
3,ycup,22,87,34,0.665,0.457,2
3,ycup,22,88,35,0.648,0.433,2
3,ycup,22,89,36,0.624,0.457,2
3,ycup,22,90,37,0.6,0.433,2
3,ycup,22,112,38,0.782,0.641,2
3,ycup,22,113,39,0.766,0.581,2
3,ycup,22,109,40,0.718,0.553,2
3,ycup,22,114,41,0.701,0.605,2
3,ycup,22,110,42,0.758,0.653,2
3,ycup,22,111,43,0.782,0.605,2
3,ycup,23,51,1,0.371,0.785,3
3,ycup,23,53,2,0.435,0.78,3
3,ycup,23,54,3,0.435,0.703,3
3,ycup,23,49,4,0.411,0.792,3
3,ycup,23,52,5,0.395,0.744,3
3,ycup,23,50,6,0.371,0.72,3
3,ycup,23,34,7,0.244,0.565,3
3,ycup,23,35,8,0.22,0.553,3
3,ycup,23,36,9,0.268,0.581,3
3,ycup,23,33,10,0.285,0.641,3
3,ycup,23,31,11,0.22,0.646,3
3,ycup,23,32,12,0.244,0.605,3
3,ycup,23,25,15,0.218,0.447,3
3,ycup,23,27,16,0.201,0.388,3
3,ycup,23,28,17,0.194,0.459,3
3,ycup,23,26,18,0.177,0.411,3
3,ycup,23,29,19,0.218,0.411,3
3,ycup,23,30,20,0.153,0.359,3
3,ycup,23,57,21,0.373,0.457,3
3,ycup,23,55,22,0.414,0.529,3
3,ycup,23,60,23,0.373,0.428,3
3,ycup,23,59,24,0.438,0.481,3
3,ycup,23,56,25,0.397,0.505,3
3,ycup,23,58,26,0.397,0.481,3
3,ycup,23,42,27,0.285,0.172,3
3,ycup,23,41,28,0.268,0.196,3
3,ycup,23,39,29,0.349,0.232,3
3,ycup,23,38,30,0.309,0.156,3
3,ycup,23,37,32,0.325,0.244,3
3,ycup,23,40,33,0.309,0.196,3
3,ycup,23,75,34,0.541,0.256,3
3,ycup,23,77,35,0.5,0.297,3
3,ycup,23,78,36,0.476,0.273,3
3,ycup,23,74,37,0.541,0.333,3
3,ycup,23,73,38,0.476,0.244,3
3,ycup,23,76,39,0.524,0.273,3
3,ycup,23,70,40,0.5,0.077,3
3,ycup,23,69,41,0.476,0,3
3,ycup,23,67,42,0.517,0.1,3
3,ycup,23,71,43,0.476,0.093,3
3,ycup,23,68,44,0.476,0.029,3
3,ycup,23,72,45,0.5,0.012,3
3,ycup,23,102,46,0.732,0.22,3
3,ycup,23,99,47,0.667,0.225,3
3,ycup,23,100,50,0.708,0.232,3
3,ycup,23,101,51,0.667,0.16,3
3,ycup,23,97,52,0.691,0.184,3
3,ycup,23,121,55,0.835,0.316,3
3,ycup,23,125,56,0.859,0.328,3
3,ycup,23,123,57,0.835,0.344,3
3,ycup,23,126,58,0.883,0.344,3
3,ycup,24,51,1,0.371,0.785,4
3,ycup,24,53,2,0.435,0.78,4
3,ycup,24,54,3,0.435,0.703,4
3,ycup,24,49,4,0.411,0.792,4
3,ycup,24,52,5,0.395,0.744,4
3,ycup,24,50,6,0.371,0.72,4
3,ycup,24,94,7,0.672,0.766,4
3,ycup,24,92,8,0.608,0.713,4
3,ycup,24,93,9,0.632,0.725,4
3,ycup,24,96,10,0.591,0.766,4
3,ycup,24,91,11,0.672,0.801,4
3,ycup,24,95,12,0.656,0.742,4
3,ycup,24,112,13,0.782,0.641,4
3,ycup,24,111,14,0.766,0.581,4
3,ycup,24,110,15,0.718,0.553,4
3,ycup,24,114,16,0.701,0.605,4
3,ycup,24,109,17,0.758,0.653,4
3,ycup,24,113,18,0.782,0.605,4
3,ycup,24,87,19,0.665,0.493,4
3,ycup,24,88,20,0.641,0.505,4
3,ycup,24,89,21,0.665,0.457,4
3,ycup,24,90,22,0.648,0.433,4
3,ycup,24,86,23,0.624,0.457,4
3,ycup,24,85,24,0.6,0.433,4
3,ycup,24,126,25,0.835,0.316,4
3,ycup,24,125,26,0.859,0.328,4
3,ycup,24,124,27,0.835,0.344,4
3,ycup,24,122,28,0.883,0.344,4
3,ycup,24,123,29,0.859,0.392,4
3,ycup,24,121,30,0.876,0.416,4
3,ycup,24,140,31,0.983,0.579,4
3,ycup,24,141,32,0.919,0.603,4
3,ycup,24,139,33,0.959,0.627,4
3,ycup,24,143,34,0.976,0.651,4
3,ycup,24,144,35,1,0.562,4
3,ycup,24,142,36,1,0.639,4
3,ycup,24,120,38,0.9,0.837,4
3,ycup,24,116,39,0.835,0.813,4
3,ycup,24,119,40,0.883,0.813,4
3,ycup,24,117,41,0.835,0.878,4
3,ycup,24,115,42,0.818,0.837,4
3,ycup,24,118,43,0.835,0.785,4
3,ycup,24,106,45,0.691,1.045,4
3,ycup,24,108,46,0.667,0.998,4
3,ycup,24,104,47,0.708,1.069,4
3,ycup,24,107,48,0.667,0.969,4
3,ycup,24,103,49,0.691,1.022,4
3,ycup,24,105,50,0.691,0.981,4
3,ycup,24,135,51,0.916,1.065,4
3,ycup,24,136,52,0.957,1.024,4
3,ycup,24,133,53,0.876,1.065,4
3,ycup,24,137,54,0.892,1.105,4
3,ycup,24,138,55,0.94,1.041,4
3,ycup,24,134,56,0.916,1.024,4
3,ycup,24,84,57,0.5,1.165,4
3,ycup,24,80,58,0.541,1.141,4
3,ycup,24,79,59,0.476,1.182,4
3,ycup,24,83,60,0.476,1.089,4
3,ycup,24,82,61,0.5,1.1,4
3,ycup,24,81,62,0.541,1.1,4
3,ycup,24,46,63,0.268,1.01,4
3,ycup,24,48,64,0.325,1.057,4
3,ycup,24,45,65,0.309,1.01,4
3,ycup,24,44,66,0.349,0.969,4
3,ycup,24,43,67,0.285,0.957,4
3,ycup,24,47,68,0.333,0.986,4
3,ycup,25,51,1,0.371,0.785,5
3,ycup,25,53,2,0.435,0.78,5
3,ycup,25,54,3,0.435,0.703,5
3,ycup,25,49,4,0.411,0.792,5
3,ycup,25,52,5,0.395,0.744,5
3,ycup,25,50,6,0.371,0.72,5
3,ycup,25,94,8,0.672,0.766,5
3,ycup,25,92,9,0.608,0.713,5
3,ycup,25,93,10,0.632,0.725,5
3,ycup,25,96,11,0.591,0.766,5
3,ycup,25,91,13,0.656,0.742,5
3,ycup,25,95,14,0.632,0.766,5
3,ycup,25,61,15,0.538,0.878,5
3,ycup,25,63,16,0.474,0.895,5
3,ycup,25,62,17,0.498,0.878,5
3,ycup,25,66,18,0.498,0.943,5
3,ycup,25,64,19,0.514,0.967,5
3,ycup,25,65,20,0.538,0.919,5
3,ycup,25,46,21,0.268,1.01,5
3,ycup,25,48,23,0.309,1.01,5
3,ycup,25,45,24,0.349,0.969,5
3,ycup,25,47,25,0.285,0.957,5
3,ycup,25,43,26,0.333,0.986,5
3,ycup,25,44,27,0.309,1.01,5
3,ycup,25,20,28,0.141,0.797,5
3,ycup,25,24,29,0.182,0.873,5
3,ycup,25,23,30,0.117,0.813,5
3,ycup,25,21,31,0.182,0.797,5
3,ycup,25,19,32,0.141,0.837,5
3,ycup,25,22,33,0.141,0.861,5
3,ycup,25,14,34,0.077,1.057,5
3,ycup,25,18,35,0.117,1.017,5
3,ycup,25,16,36,0.036,1.057,5
3,ycup,25,13,37,0.1,1.033,5
3,ycup,25,15,38,0.053,1.005,5
3,ycup,25,17,39,0.117,1.057,5
3,ycup,25,5,40,0.081,0.603,5
3,ycup,25,1,41,0.081,0.562,5
3,ycup,25,4,42,0.041,0.562,5
3,ycup,25,6,43,0.041,0.603,5
3,ycup,25,3,44,0.081,0.639,5
3,ycup,25,2,45,0.017,0.579,5
3,ycup,25,35,46,0.244,0.565,5
3,ycup,25,34,47,0.22,0.553,5
3,ycup,25,36,48,0.268,0.581,5
3,ycup,25,33,49,0.285,0.641,5
3,ycup,25,31,50,0.22,0.646,5
3,ycup,25,32,51,0.244,0.605,5
3,ycup,25,27,52,0.218,0.447,5
3,ycup,25,25,53,0.201,0.388,5
3,ycup,25,29,54,0.194,0.459,5
3,ycup,25,26,55,0.177,0.411,5
3,ycup,25,28,56,0.218,0.411,5
3,ycup,25,30,57,0.153,0.359,5
3,ycup,25,7,58,0.053,0.189,5
3,ycup,25,10,59,0.077,0.108,5
3,ycup,25,12,60,0.053,0.096,5
3,ycup,25,8,61,0.036,0.148,5
3,ycup,25,9,63,0.077,0.172,5
3,ycup,25,11,64,0.077,0.148,5
3,ycup,25,39,65,0.285,0.172,5
3,ycup,25,37,66,0.268,0.196,5
3,ycup,25,40,67,0.349,0.232,5
3,ycup,25,41,68,0.309,0.156,5
3,ycup,25,42,69,0.309,0.22,5
3,ycup,25,77,70,0.541,0.256,5
3,ycup,25,76,71,0.5,0.297,5
3,ycup,25,75,72,0.476,0.273,5
3,ycup,25,78,73,0.541,0.333,5
3,ycup,25,73,74,0.476,0.244,5
3,ycup,26,51,1,0.371,0.785,6
3,ycup,26,53,2,0.435,0.78,6
3,ycup,26,54,3,0.435,0.703,6
3,ycup,26,49,4,0.411,0.792,6
3,ycup,26,52,5,0.395,0.744,6
3,ycup,26,50,6,0.371,0.72,6
3,ycup,26,92,7,0.672,0.766,6
3,ycup,26,93,8,0.608,0.713,6
3,ycup,26,96,9,0.632,0.725,6
3,ycup,26,91,10,0.591,0.766,6
3,ycup,26,95,11,0.672,0.801,6
3,ycup,26,94,12,0.656,0.742,6
3,ycup,26,61,13,0.538,0.878,6
3,ycup,26,63,14,0.474,0.895,6
3,ycup,26,62,15,0.498,0.878,6
3,ycup,26,66,16,0.498,0.943,6
3,ycup,26,64,17,0.514,0.967,6
3,ycup,26,65,18,0.538,0.919,6
3,ycup,26,106,19,0.691,1.045,6
3,ycup,26,108,20,0.667,0.998,6
3,ycup,26,104,21,0.708,1.069,6
3,ycup,26,107,22,0.667,0.969,6
3,ycup,26,103,23,0.691,1.022,6
3,ycup,26,105,24,0.691,0.981,6
3,ycup,26,84,25,0.5,1.165,6
3,ycup,26,80,26,0.541,1.141,6
3,ycup,26,83,27,0.476,1.182,6
3,ycup,26,82,28,0.476,1.089,6
3,ycup,26,79,29,0.5,1.1,6
3,ycup,26,81,30,0.541,1.1,6
3,ycup,26,46,31,0.268,1.01,6
3,ycup,26,48,32,0.325,1.057,6
3,ycup,26,45,33,0.309,1.01,6
3,ycup,26,44,34,0.349,0.969,6
3,ycup,26,43,35,0.285,0.957,6
3,ycup,26,47,36,0.333,0.986,6
3,ycup,26,20,37,0.141,0.797,6
3,ycup,26,24,38,0.182,0.873,6
3,ycup,26,23,39,0.117,0.813,6
3,ycup,26,21,40,0.182,0.797,6
3,ycup,26,19,41,0.141,0.837,6
3,ycup,26,22,42,0.141,0.861,6
3,ycup,26,14,43,0.077,1.057,6
3,ycup,26,18,44,0.117,1.017,6
3,ycup,26,16,45,0.036,1.057,6
3,ycup,26,13,46,0.1,1.033,6
3,ycup,26,15,47,0.053,1.005,6
3,ycup,26,17,48,0.117,1.057,6
3,ycup,26,35,49,0.244,0.565,6
3,ycup,26,36,50,0.22,0.553,6
3,ycup,26,32,51,0.268,0.581,6
3,ycup,26,31,52,0.285,0.641,6
3,ycup,26,33,53,0.22,0.646,6
3,ycup,26,34,54,0.244,0.605,6
3,ycup,26,5,55,0.081,0.603,6
3,ycup,26,1,56,0.081,0.562,6
3,ycup,26,4,57,0.041,0.562,6
3,ycup,26,6,58,0.041,0.603,6
3,ycup,26,3,59,0.081,0.639,6
3,ycup,27,86,1,0.665,0.493,7
3,ycup,27,85,2,0.641,0.505,7
3,ycup,27,87,3,0.665,0.457,7
3,ycup,27,89,4,0.648,0.433,7
3,ycup,27,88,5,0.624,0.457,7
3,ycup,27,90,6,0.6,0.433,7
3,ycup,27,55,7,0.373,0.457,7
3,ycup,27,59,8,0.414,0.529,7
3,ycup,27,60,9,0.373,0.428,7
3,ycup,27,58,10,0.438,0.481,7
3,ycup,27,57,11,0.397,0.505,7
3,ycup,27,76,12,0.541,0.256,7
3,ycup,27,78,13,0.5,0.297,7
3,ycup,27,42,14,0.285,0.172,7
3,ycup,27,39,15,0.268,0.196,7
3,ycup,27,41,16,0.349,0.232,7
3,ycup,27,38,17,0.309,0.156,7
3,ycup,27,37,18,0.309,0.22,7
3,ycup,27,40,19,0.325,0.244,7
3,ycup,27,77,20,0.476,0.273,7
3,ycup,27,73,21,0.541,0.333,7
3,ycup,27,74,23,0.524,0.273,7
3,ycup,27,75,24,0.5,0.297,7
3,ycup,27,70,26,0.5,0.077,7
3,ycup,27,67,27,0.476,0,7
3,ycup,27,69,28,0.517,0.1,7
3,ycup,27,71,29,0.476,0.093,7
3,ycup,27,68,30,0.476,0.029,7
3,ycup,27,72,31,0.5,0.012,7
3,ycup,27,98,32,0.732,0.22,7
3,ycup,27,100,33,0.667,0.225,7
3,ycup,27,101,34,0.732,0.144,7
3,ycup,27,97,35,0.691,0.208,7
3,ycup,27,99,36,0.708,0.232,7
3,ycup,27,102,37,0.667,0.16,7
3,ycup,27,130,38,0.916,0.1,7
3,ycup,27,127,39,0.957,0.141,7
3,ycup,27,129,40,0.957,0.1,7
3,ycup,27,128,41,0.892,0.089,7
3,ycup,27,131,42,0.876,0.141,7
3,ycup,27,132,43,0.892,0.182,7
3,ycup,28,34,1,0.244,0.565,8
3,ycup,28,35,2,0.22,0.553,8
3,ycup,28,36,3,0.268,0.581,8
3,ycup,28,33,4,0.285,0.641,8
3,ycup,28,31,5,0.22,0.646,8
3,ycup,28,32,6,0.244,0.605,8
3,ycup,28,25,7,0.218,0.447,8
3,ycup,28,27,8,0.201,0.388,8
3,ycup,28,28,9,0.194,0.459,8
3,ycup,28,29,10,0.177,0.411,8
3,ycup,28,26,11,0.218,0.411,8
3,ycup,28,30,12,0.153,0.359,8
3,ycup,28,55,13,0.373,0.457,8
3,ycup,28,57,14,0.414,0.529,8
3,ycup,28,60,15,0.373,0.428,8
3,ycup,28,59,17,0.397,0.505,8
3,ycup,28,56,18,0.397,0.481,8
3,ycup,28,58,19,0.397,0.481,8
3,ycup,28,42,20,0.285,0.172,8
3,ycup,28,41,21,0.268,0.196,8
3,ycup,28,39,22,0.349,0.232,8
3,ycup,28,37,23,0.309,0.156,8
3,ycup,28,40,24,0.309,0.22,8
3,ycup,28,38,25,0.325,0.244,8
3,ycup,28,12,26,0.053,0.189,8
3,ycup,28,7,27,0.077,0.108,8
3,ycup,28,10,28,0.053,0.096,8
3,ycup,28,8,29,0.036,0.148,8
3,ycup,28,9,30,0.117,0.108,8
3,ycup,28,11,31,0.077,0.172,8
3,ycup,28,71,32,0.5,0.077,8
3,ycup,28,68,33,0.476,0,8
3,ycup,28,72,34,0.517,0.1,8
3,ycup,28,67,35,0.476,0.093,8
3,ycup,28,70,36,0.476,0.029,8
3,ycup,28,69,37,0.5,0.012,8
3,ycup,28,102,38,0.732,0.22,8
3,ycup,28,100,39,0.667,0.225,8
3,ycup,28,98,40,0.732,0.144,8
3,ycup,28,101,41,0.691,0.208,8
3,ycup,28,97,42,0.708,0.232,8
3,ycup,28,99,43,0.667,0.16,8
3,ycup,28,121,44,0.835,0.316,8
3,ycup,28,122,45,0.859,0.328,8
3,ycup,28,123,46,0.835,0.344,8
3,ycup,28,125,47,0.883,0.344,8
3,ycup,28,124,48,0.859,0.392,8
3,ycup,28,126,49,0.876,0.416,8
3,ycup,28,131,50,0.916,0.1,8
3,ycup,28,130,51,0.957,0.141,8
3,ycup,28,127,52,0.957,0.1,8
3,ycup,28,129,53,0.892,0.089,8
3,ycup,28,128,54,0.876,0.141,8
3,ycup,28,132,55,0.892,0.182,8
3,ycup,28,143,56,0.983,0.579,8
3,ycup,28,139,57,0.919,0.603,8
3,ycup,28,144,58,0.959,0.627,8
3,ycup,28,142,59,0.976,0.651,8
3,ycup,28,141,60,1,0.562,8
3,ycup,28,140,61,1,0.639,8
3,ycup,28,110,62,0.782,0.641,8
3,ycup,28,114,63,0.766,0.581,8
3,ycup,28,109,64,0.718,0.553,8
3,ycup,28,113,65,0.701,0.605,8
3,ycup,28,112,66,0.758,0.653,8
3,ycup,28,111,67,0.782,0.605,8
3,ycup,28,85,68,0.665,0.493,8
3,ycup,28,86,69,0.641,0.505,8
3,ycup,28,87,70,0.665,0.457,8
3,ycup,28,88,71,0.648,0.433,8
3,ycup,28,89,72,0.624,0.457,8
3,ycup,28,90,73,0.6,0.433,8
3,ycup,28,76,74,0.541,0.256,8
3,ycup,28,74,75,0.5,0.297,8
3,ycup,28,78,76,0.476,0.273,8
3,ycup,28,73,77,0.541,0.333,8
3,ycup,28,75,78,0.476,0.244,8
3,ycup,28,77,79,0.524,0.273,8
3,ycup,29,51,1,0.371,0.785,9
3,ycup,29,53,2,0.435,0.78,9
3,ycup,29,54,3,0.435,0.703,9
3,ycup,29,49,4,0.411,0.792,9
