person,condition,trial,id,found,item_class,x,y,rt,trial_p
1,cond_conj_B,22,2,13,1,0.379,0.055,14.81,2
1,cond_conj_B,22,5,14,1,0.289,0.207,15.52,2
1,cond_conj_B,22,1,15,1,0.006,0.001,18.35,2
1,cond_conj_B,22,9,16,2,0.128,0.424,19.23,2
1,cond_conj_B,22,13,17,2,0,0.643,20.02,2
1,cond_conj_B,22,16,18,2,0.624,0.594,20.82,2
1,cond_conj_B,22,19,19,2,0.764,0.879,21.93,2
1,cond_conj_B,22,20,20,2,0.93,0.826,22.87,2
1,cond_conj_B,23,18,1,1,0.157,0.858,1.24,3
1,cond_conj_B,23,17,2,1,0.383,0.688,1.9,3
1,cond_conj_B,23,14,3,1,0.629,0.457,3.3,3
1,cond_conj_B,23,13,4,1,0.49,0.425,3.87,3
1,cond_conj_B,23,8,5,1,0.377,0.293,4.9,3
1,cond_conj_B,23,7,6,1,0.264,0.265,5.43,3
1,cond_conj_B,23,6,7,1,0.159,0.208,6.13,3
1,cond_conj_B,23,12,8,1,0.143,0.404,6.9,3
1,cond_conj_B,23,2,9,1,0.239,0.045,8.23,3
1,cond_conj_B,23,3,10,1,0.506,0,8.9,3
1,cond_conj_B,23,9,11,1,0.513,0.222,9.57,3
1,cond_conj_B,23,10,12,1,0.655,0.255,10.13,3
1,cond_conj_B,23,15,13,1,0.901,0.461,10.77,3
1,cond_conj_B,23,11,14,1,0.923,0.269,12.12,3
1,cond_conj_B,23,5,15,1,0.746,0.04,13.12,3
1,cond_conj_B,23,16,16,2,0,0.67,15.15,3
1,cond_conj_B,23,19,17,2,0.292,0.868,15.95,3
1,cond_conj_B,23,20,18,2,0.643,0.866,16.9,3
1,cond_conj_B,23,4,19,2,0.622,0.046,18.17,3
1,cond_conj_B,23,1,20,2,0.128,0.04,19.18,3
1,cond_conj_B,24,15,1,1,0.279,0.648,2.14,4
1,cond_conj_B,24,18,2,1,0.284,0.859,3.24,4
1,cond_conj_B,24,16,3,1,0.407,0.63,4.1,4
1,cond_conj_B,24,20,4,1,0.545,0.852,4.77,4
1,cond_conj_B,24,12,5,1,0.376,0.474,5.5,4
1,cond_conj_B,24,11,6,1,0.274,0.426,6.1,4
1,cond_conj_B,24,10,7,1,0.108,0.426,6.7,4
1,cond_conj_B,24,6,8,1,0.006,0.232,8,4
1,cond_conj_B,24,1,9,1,0,0.002,8.53,4
1,cond_conj_B,24,3,10,1,0.318,0,9.33,4
1,cond_conj_B,24,7,11,1,0.495,0.214,10.03,4
1,cond_conj_B,24,13,12,1,0.531,0.443,10.73,4
1,cond_conj_B,24,14,13,1,0.883,0.452,11.53,4
1,cond_conj_B,24,8,14,1,0.782,0.213,12.27,4
1,cond_conj_B,24,4,15,1,0.804,0.034,13.05,4
1,cond_conj_B,24,17,16,2,0.789,0.649,14.78,4
1,cond_conj_B,24,19,17,2,0.426,0.853,15.72,4
1,cond_conj_B,24,2,18,2,0.16,0.004,16.96,4
1,cond_conj_B,24,5,19,2,0.915,0.011,17.73,4
1,cond_conj_B,24,9,20,2,0.926,0.216,18.28,4
1,cond_conj_B,25,15,1,1,0,0.907,1.24,5
1,cond_conj_B,25,16,2,1,0.163,0.907,1.67,5
1,cond_conj_B,25,17,3,1,0.44,0.917,2.54,5
1,cond_conj_B,25,13,4,1,0.656,0.74,3.5,5
1,cond_conj_B,25,20,5,1,0.935,0.924,4.14,5
1,cond_conj_B,25,19,6,2,0.794,0.918,4.73,5
1,cond_conj_B,25,18,7,2,0.679,0.882,5.24,5
1,cond_conj_B,25,7,8,1,0.024,0.493,6.83,5
1,cond_conj_B,25,9,9,1,0.281,0.492,7.6,5
1,cond_conj_B,25,8,10,2,0.165,0.423,8.2,5
1,cond_conj_B,25,10,11,1,0.411,0.477,9.13,5
1,cond_conj_B,25,14,12,1,0.92,0.7,10.08,5
1,cond_conj_B,25,12,13,1,0.944,0.457,10.85,5
1,cond_conj_B,25,11,14,2,0.811,0.475,11.42,5
1,cond_conj_B,25,6,15,1,0.962,0.258,12.15,5
1,cond_conj_B,25,5,16,2,0.511,0.236,14.12,5
1,cond_conj_B,25,4,17,1,0.204,0.269,15.08,5
1,cond_conj_B,25,3,18,1,0.042,0.278,15.98,5
1,cond_conj_B,25,1,19,1,0.297,0,17.81,5
1,cond_conj_B,25,2,20,1,0.423,0.06,23.05,5
1,cond_conj_B,26,16,1,1,0.14,0.845,1.7,6
1,cond_conj_B,26,11,2,1,0.032,0.655,2.47,6
1,cond_conj_B,26,6,3,1,0.021,0.471,3.17,6
1,cond_conj_B,26,12,4,1,0.308,0.631,3.9,6
1,cond_conj_B,26,17,5,1,0.389,0.859,4.47,6
1,cond_conj_B,26,7,6,1,0.291,0.441,5.73,6
1,cond_conj_B,26,8,7,1,0.411,0.433,6.3,6
1,cond_conj_B,26,9,8,1,0.666,0.436,7.23,6
1,cond_conj_B,26,5,9,1,0.895,0.193,8.47,6
1,cond_conj_B,26,3,10,1,0.691,0,9.53,6
1,cond_conj_B,26,2,11,1,0.539,0.013,10.13,6
1,cond_conj_B,26,1,12,1,0.27,0.026,10.97,6
1,cond_conj_B,26,19,13,1,0.682,0.85,12.33,6
1,cond_conj_B,26,20,14,1,0.778,0.867,12.98,6
1,cond_conj_B,26,14,15,1,0.925,0.692,13.77,6
1,cond_conj_B,26,10,16,2,0.934,0.426,15.35,6
1,cond_conj_B,26,13,17,2,0.449,0.624,16.13,6
1,cond_conj_B,26,18,18,2,0.529,0.82,16.87,6
1,cond_conj_B,26,15,19,2,0,0.893,17.58,6
1,cond_conj_B,26,4,20,2,0.033,0.235,18.43,6
1,cond_conj_B,27,19,1,2,0.168,0.86,1.47,7
1,cond_conj_B,27,20,2,1,0.669,0.894,2.44,7
1,cond_conj_B,27,12,3,1,0,0.691,3.44,7
1,cond_conj_B,27,13,4,1,0.154,0.652,4,7
1,cond_conj_B,27,14,5,1,0.28,0.644,4.47,7
1,cond_conj_B,27,15,6,1,0.417,0.659,5.03,7
1,cond_conj_B,27,16,7,1,0.528,0.642,5.87,7
1,cond_conj_B,27,17,8,1,0.82,0.659,6.67,7
1,cond_conj_B,27,18,9,2,0.964,0.645,7.73,7
1,cond_conj_B,27,6,10,1,0.043,0.444,8.6,7
1,cond_conj_B,27,7,11,1,0.188,0.428,9.2,7
1,cond_conj_B,27,8,12,2,0.298,0.443,9.93,7
1,cond_conj_B,27,9,13,1,0.437,0.439,11.73,7
1,cond_conj_B,27,10,14,1,0.804,0.491,13.73,7
1,cond_conj_B,27,11,15,1,0.93,0.459,14.35,7
1,cond_conj_B,27,3,16,1,0.18,0.245,16,7
1,cond_conj_B,27,4,17,1,0.518,0.245,16.75,7
1,cond_conj_B,27,5,18,2,0.711,0.233,17.43,7
1,cond_conj_B,27,1,19,1,0.831,0.023,20.68,7
1,cond_conj_B,27,2,20,2,0.914,0,21.65,7
1,cond_conj_B,28,16,1,1,0.173,0.858,1.8,8
1,cond_conj_B,28,17,2,1,0.411,0.842,2.37,8
1,cond_conj_B,28,18,3,1,0.598,0.892,3.04,8
1,cond_conj_B,28,19,4,1,0.698,0.856,3.64,8
1,cond_conj_B,28,20,5,2,0.82,0.878,4.47,8
1,cond_conj_B,28,12,6,1,0,0.682,5.44,8
1,cond_conj_B,28,13,7,2,0.191,0.652,6.03,8
1,cond_conj_B,28,14,8,1,0.288,0.635,6.57,8
1,cond_conj_B,28,15,9,1,0.813,0.651,7.8,8
1,cond_conj_B,28,9,10,1,0.45,0.44,10.03,8
1,cond_conj_B,28,10,11,2,0.714,0.445,10.67,8
1,cond_conj_B,28,11,12,1,0.836,0.42,11.2,8
1,cond_conj_B,28,7,13,1,0.682,0.251,14.67,8
1,cond_conj_B,28,1,14,1,0.181,0.073,15.71,8
1,cond_conj_B,28,2,15,1,0.306,0.037,16.3,8
1,cond_conj_B,28,4,16,1,0.558,0.048,17.05,8
1,cond_conj_B,28,3,17,2,0.433,0.029,17.65,8
1,cond_conj_B,28,8,18,2,0.794,0.235,18.55,8
1,cond_conj_B,28,5,19,1,0.681,0,19.45,8
1,cond_conj_B,28,6,20,1,0.83,0.019,20.21,8
1,cond_conj_B,29,17,1,1,0,0.892,1.04,9
1,cond_conj_B,29,18,2,2,0.148,0.881,1.74,9
1,cond_conj_B,29,19,3,1,0.432,0.872,2.74,9
1,cond_conj_B,29,20,4,1,0.63,0.894,3.77,9
1,cond_conj_B,29,15,5,1,0.518,0.657,5.63,9
1,cond_conj_B,29,16,6,1,0.762,0.673,6.23,9
1,cond_conj_B,29,12,7,2,0.018,0.451,7.17,9
1,cond_conj_B,29,13,8,1,0.403,0.427,8.1,9
1,cond_conj_B,29,14,9,1,0.956,0.467,9.27,9
1,cond_conj_B,29,8,10,1,0.051,0.235,10.07,9
1,cond_conj_B,29,9,11,1,0.136,0.235,10.63,9
1,cond_conj_B,29,10,12,1,0.667,0.256,11.77,9
1,cond_conj_B,29,11,13,2,0.958,0.271,12.97,9
1,cond_conj_B,29,2,14,1,0.173,0,14.18,9
1,cond_conj_B,29,1,15,2,0.042,0.047,14.68,9
1,cond_conj_B,29,3,16,2,0.273,0.026,15.41,9
1,cond_conj_B,29,4,17,1,0.421,0.021,16.76,9
1,cond_conj_B,29,5,18,1,0.662,0.044,17.58,9
1,cond_conj_B,29,6,19,1,0.804,0.027,18.23,9
1,cond_conj_B,29,7,20,1,0.925,0.06,18.83,9
1,cond_conj_B,30,15,1,1,0,0.838,1.17,10
1,cond_conj_B,30,16,2,2,0.133,0.841,1.77,10
1,cond_conj_B,30,17,3,1,0.379,0.883,2.54,10
1,cond_conj_B,30,18,4,1,0.518,0.848,3.04,10
1,cond_conj_B,30,19,5,1,0.622,0.873,4.07,10
1,cond_conj_B,30,20,6,1,0.731,0.845,4.64,10
1,cond_conj_B,30,11,7,1,0.01,0.612,5.47,10
1,cond_conj_B,30,12,8,1,0.237,0.621,6.27,10
1,cond_conj_B,30,13,9,2,0.524,0.629,7.03,10
1,cond_conj_B,30,14,10,1,0.898,0.637,8.2,10
1,cond_conj_B,30,7,11,1,0.123,0.406,9.73,10
1,cond_conj_B,30,8,12,2,0.249,0.441,10.3,10
1,cond_conj_B,30,9,13,1,0.388,0.422,11.07,10
1,cond_conj_B,30,10,14,1,0.917,0.414,12.55,10
1,cond_conj_B,30,2,15,2,0.239,0.238,13.6,10
1,cond_conj_B,30,3,16,1,0.364,0.191,14.22,10
1,cond_conj_B,30,4,17,2,0.63,0.25,15.25,10
1,cond_conj_B,30,5,18,1,0.784,0.205,16.07,10
1,cond_conj_B,30,6,19,1,0.92,0.206,17.08,10
1,cond_conj_B,30,1,20,1,0.418,0,18.86,10
1,cond_feature_A,31,15,1,2,0.227,0.889,0.97,1
1,cond_feature_A,31,16,2,2,0.384,0.898,1.57,1
1,cond_feature_A,31,17,3,2,0.52,0.891,2.67,1
1,cond_feature_A,31,18,4,2,0.626,0.875,3.1,1
1,cond_feature_A,31,19,5,2,0.751,0.894,3.5,1
1,cond_feature_A,31,20,6,1,0.89,0.897,4.07,1
1,cond_feature_A,31,14,7,2,0.006,0.84,5.34,1
1,cond_feature_A,31,10,8,2,0,0.69,6.47,1
1,cond_feature_A,31,11,9,1,0.263,0.642,7.57,1
1,cond_feature_A,31,12,10,1,0.509,0.638,8.33,1
1,cond_feature_A,31,13,11,2,0.749,0.651,9.03,1
1,cond_feature_A,31,8,12,2,0.783,0.45,9.53,1
1,cond_feature_A,31,9,13,2,0.928,0.419,10.03,1
1,cond_feature_A,31,7,14,2,0.939,0.251,10.67,1
1,cond_feature_A,31,6,15,2,0.793,0.232,11.1,1
1,cond_feature_A,31,4,16,2,0.471,0.018,11.72,1
1,cond_feature_A,31,1,17,2,0.112,0.049,12.5,1
1,cond_feature_A,31,5,18,2,0.134,0.241,13.08,1
1,cond_feature_A,31,2,19,1,0.239,0,14.08,1
1,cond_feature_A,31,3,20,1,0.368,0.007,14.98,1
1,cond_feature_A,32,14,1,2,0,0.859,1.14,2
1,cond_feature_A,32,15,2,2,0.164,0.908,2.07,2
1,cond_feature_A,32,11,3,2,0.071,0.685,2.67,2
1,cond_feature_A,32,12,4,2,0.18,0.709,3.2,2
1,cond_feature_A,32,16,5,2,0.443,0.907,3.97,2
1,cond_feature_A,32,17,6,2,0.595,0.898,4.54,2
1,cond_feature_A,32,18,7,2,0.701,0.907,5.1,2
1,cond_feature_A,32,19,8,2,0.767,0.903,5.5,2
1,cond_feature_A,32,20,9,2,0.938,0.908,6.2,2
1,cond_feature_A,32,13,10,2,0.472,0.694,6.93,2
1,cond_feature_A,32,8,11,2,0.286,0.462,7.57,2
1,cond_feature_A,32,7,12,1,0.193,0.46,8.07,2
1,cond_feature_A,32,6,13,1,0.319,0.263,8.73,2
1,cond_feature_A,32,3,14,1,0.305,0.06,9.25,2
1,cond_feature_A,32,2,15,1,0.193,0.034,9.75,2
1,cond_feature_A,32,1,16,2,0.032,0,10.27,2
1,cond_feature_A,32,4,17,2,0.534,0.035,11.25,2
1,cond_feature_A,32,5,18,2,0.967,0.028,11.88,2
1,cond_feature_A,32,9,19,1,0.68,0.434,12.63,2
1,cond_feature_A,32,10,20,2,0.829,0.459,13.18,2
1,cond_feature_A,33,17,1,2,0.098,0.872,1.04,3
1,cond_feature_A,33,14,2,1,0.133,0.691,1.57,3
1,cond_feature_A,33,15,3,2,0.253,0.709,2.14,3
1,cond_feature_A,33,18,4,2,0.254,0.859,2.57,3
1,cond_feature_A,33,19,5,2,0.505,0.848,3.1,3
1,cond_feature_A,33,16,6,2,0.621,0.632,3.64,3
1,cond_feature_A,33,11,7,2,0.508,0.458,4.03,3
1,cond_feature_A,33,10,8,2,0.429,0.46,4.7,3
1,cond_feature_A,33,9,9,2,0,0.445,5.5,3
1,cond_feature_A,33,5,10,1,0.141,0.269,6.07,3
1,cond_feature_A,33,7,11,1,0.63,0.22,6.83,3
1,cond_feature_A,33,12,12,1,0.654,0.431,7.47,3
1,cond_feature_A,33,13,13,1,0.769,0.452,8,3
1,cond_feature_A,33,8,14,2,0.745,0.215,8.57,3
1,cond_feature_A,33,4,15,2,0.772,0.048,9.05,3
1,cond_feature_A,33,3,16,2,0.412,0.047,9.72,3
1,cond_feature_A,33,2,17,2,0.252,0.038,10.22,3
1,cond_feature_A,33,1,18,2,0.116,0,10.7,3
1,cond_feature_A,33,6,19,2,0.252,0.24,11.4,3
1,cond_feature_A,33,20,20,2,0.783,0.878,12.62,3
1,cond_feature_A,34,15,1,2,0.047,0.873,1.04,4
1,cond_feature_A,34,16,2,1,0.108,0.87,1.37,4
1,cond_feature_A,34,17,3,1,0.409,0.914,2.14,4
1,cond_feature_A,34,18,4,2,0.538,0.916,2.64,4
1,cond_feature_A,34,19,5,2,0.652,0.929,3.17,4
1,cond_feature_A,34,20,6,2,0.81,0.893,3.87,4
1,cond_feature_A,34,13,7,2,0.546,0.705,4.4,4
1,cond_feature_A,34,12,8,2,0.397,0.663,4.9,4
1,cond_feature_A,34,11,9,2,0.285,0.673,5.33,4
1,cond_feature_A,34,8,10,2,0.164,0.471,5.83,4
1,cond_feature_A,34,9,11,2,0.267,0.428,6.37,4
1,cond_feature_A,34,10,12,2,0.667,0.48,6.9,4
1,cond_feature_A,34,14,13,1,0.925,0.677,7.5,4
1,cond_feature_A,34,7,14,2,0.94,0.269,8.17,4
1,cond_feature_A,34,4,15,2,0.344,0.059,8.73,4
1,cond_feature_A,34,3,16,2,0.248,0,9.17,4
1,cond_feature_A,34,2,17,2,0.123,0.052,9.63,4
1,cond_feature_A,34,1,18,2,0,0.062,10.15,4
1,cond_feature_A,34,5,19,1,0.55,0.055,10.98,4
1,cond_feature_A,34,6,20,1,0.932,0.037,11.8,4
1,cond_feature_A,35,15,1,2,0,0.872,1,5
1,cond_feature_A,35,16,2,2,0.12,0.873,1.54,5
1,cond_feature_A,35,17,3,2,0.222,0.89,2.1,5
1,cond_feature_A,35,18,4,2,0.384,0.826,2.94,5
1,cond_feature_A,35,13,5,2,0.244,0.645,3.6,5
1,cond_feature_A,35,12,6,2,0.003,0.67,4.37,5
1,cond_feature_A,35,7,7,1,0.131,0.443,5.37,5
1,cond_feature_A,35,1,8,2,0.128,0.067,6.33,5
1,cond_feature_A,35,2,9,2,0.249,0,6.87,5
1,cond_feature_A,35,5,10,2,0.353,0.235,7.53,5
1,cond_feature_A,35,8,11,2,0.49,0.429,8.23,5
1,cond_feature_A,35,9,12,2,0.603,0.446,8.83,5
1,cond_feature_A,35,14,13,2,0.619,0.653,9.47,5
1,cond_feature_A,35,19,14,2,0.608,0.899,10.12,5
1,cond_feature_A,35,20,15,2,0.907,0.864,10.85,5
1,cond_feature_A,35,11,16,1,0.884,0.48,11.63,5
1,cond_feature_A,35,10,17,1,0.755,0.439,12.02,5
1,cond_feature_A,35,3,18,1,0.782,0.007,13.67,5
1,cond_feature_A,35,4,19,1,0.858,0.064,14.5,5
1,cond_feature_A,35,6,20,2,0.896,0.228,15.02,5
1,cond_feature_A,36,17,1,2,0.264,0.869,2.07,6
1,cond_feature_A,36,18,2,2,0.397,0.86,2.57,6
1,cond_feature_A,36,20,3,1,0.898,0.868,3.24,6
1,cond_feature_A,36,16,4,1,0.895,0.655,3.84,6
1,cond_feature_A,36,15,5,1,0.767,0.624,4.2,6
1,cond_feature_A,36,14,6,2,0.391,0.658,5.23,6
1,cond_feature_A,36,13,7,2,0.243,0.633,5.8,6
1,cond_feature_A,36,9,8,1,0.227,0.424,6.3,6
1,cond_feature_A,36,8,9,1,0,0.416,6.87,6
1,cond_feature_A,36,10,10,2,0.42,0.463,7.43,6
1,cond_feature_A,36,11,11,2,0.467,0.436,7.8,6
1,cond_feature_A,36,12,12,2,0.622,0.439,8.3,6
1,cond_feature_A,36,5,13,2,0.371,0.226,8.97,6
1,cond_feature_A,36,4,14,2,0.148,0.223,9.62,6
1,cond_feature_A,36,1,15,2,0.395,0.04,10.43,6
1,cond_feature_A,36,2,16,2,0.635,0.02,11.18,6
1,cond_feature_A,36,6,17,2,0.664,0.224,11.93,6
1,cond_feature_A,36,7,18,2,0.897,0.179,12.48,6
1,cond_feature_A,36,3,19,2,0.922,0,13.03,6
1,cond_feature_A,36,19,20,2,0.771,0.856,15.12,6
1,cond_feature_A,37,19,1,2,0.055,0.909,1.24,7
1,cond_feature_A,37,12,2,2,0.144,0.621,2.03,7
1,cond_feature_A,37,13,3,2,0.277,0.683,2.6,7
1,cond_feature_A,37,7,4,2,0,0.459,3.33,7
1,cond_feature_A,37,8,5,2,0.17,0.415,3.9,7
1,cond_feature_A,37,9,6,2,0.277,0.442,4.4,7
1,cond_feature_A,37,14,7,2,0.414,0.621,5.13,7
1,cond_feature_A,37,15,8,2,0.542,0.658,5.7,7
1,cond_feature_A,37,10,9,2,0.539,0.459,6.4,7
1,cond_feature_A,37,17,10,2,0.788,0.638,7.17,7
1,cond_feature_A,37,18,11,2,0.942,0.621,7.7,7
1,cond_feature_A,37,11,12,2,0.945,0.467,8.3,7
1,cond_feature_A,37,1,13,2,0.043,0.056,9.47,7
1,cond_feature_A,37,3,14,2,0.506,0.025,10.57,7
1,cond_feature_A,37,4,15,2,0.685,0.01,11.47,7
1,cond_feature_A,37,2,16,1,0.393,0,12.12,7
1,cond_feature_A,37,5,17,1,0.436,0.264,12.77,7
1,cond_feature_A,37,6,18,1,0.659,0.228,13.48,7
1,cond_feature_A,37,16,19,1,0.664,0.633,14.48,7
1,cond_feature_A,37,20,20,1,0.917,0.862,15.42,7
1,cond_feature_A,38,19,1,2,0.295,0.872,1.07,8
1,cond_feature_A,38,16,2,1,0.31,0.662,1.54,8
1,cond_feature_A,38,15,3,1,0.147,0.69,2.07,8
1,cond_feature_A,38,12,4,2,0.153,0.462,2.53,8
1,cond_feature_A,38,13,5,2,0.308,0.443,3.03,8
1,cond_feature_A,38,8,6,2,0.313,0.243,3.57,8
1,cond_feature_A,38,7,7,1,0.16,0.208,4.03,8
1,cond_feature_A,38,1,8,2,0,0.04,4.7,8
1,cond_feature_A,38,2,9,2,0.284,0.001,5.33,8
1,cond_feature_A,38,3,10,2,0.528,0.037,6.17,8
1,cond_feature_A,38,4,11,2,0.648,0.018,6.6,8
1,cond_feature_A,38,5,12,2,0.793,0,7.33,8
1,cond_feature_A,38,9,13,2,0.566,0.227,8.13,8
1,cond_feature_A,38,10,14,2,0.634,0.277,8.62,8
1,cond_feature_A,38,14,15,2,0.537,0.482,9.15,8
1,cond_feature_A,38,17,16,2,0.794,0.679,9.85,8
1,cond_feature_A,38,18,17,2,0.915,0.648,10.37,8
1,cond_feature_A,38,20,18,2,0.803,0.877,10.9,8
1,cond_feature_A,38,11,19,1,0.788,0.249,11.67,8
1,cond_feature_A,38,6,20,1,0.904,0.036,12.33,8
1,cond_feature_A,39,18,1,2,0.059,0.842,0.8,9
1,cond_feature_A,39,14,2,2,0,0.659,1.37,9
1,cond_feature_A,39,9,3,2,0.144,0.449,2.07,9
1,cond_feature_A,39,5,4,2,0.145,0.242,2.63,9
1,cond_feature_A,39,4,5,2,0.037,0.262,3.07,9
1,cond_feature_A,39,6,6,2,0.281,0.205,3.63,9
1,cond_feature_A,39,10,7,2,0.304,0.468,4.23,9
1,cond_feature_A,39,1,8,2,0.279,0.021,4.9,9
1,cond_feature_A,39,2,9,2,0.445,0.022,5.47,9
1,cond_feature_A,39,3,10,2,0.898,0,6.3,9
1,cond_feature_A,39,7,11,2,0.635,0.25,7.07,9
1,cond_feature_A,39,12,12,2,0.816,0.418,7.8,9
1,cond_feature_A,39,13,13,2,0.955,0.433,8.35,9
1,cond_feature_A,39,15,14,2,0.526,0.629,9.02,9
1,cond_feature_A,39,19,15,2,0.445,0.881,10.65,9
1,cond_feature_A,39,20,16,1,0.684,0.834,11.43,9
1,cond_feature_A,39,16,17,1,0.649,0.651,11.85,9
1,cond_feature_A,39,11,18,1,0.679,0.429,12.62,9
1,cond_feature_A,39,17,19,1,0.931,0.635,13.27,9
1,cond_feature_A,39,8,20,1,0.938,0.239,13.87,9
1,cond_feature_A,40,12,1,2,0,0.615,1.44,10
1,cond_feature_A,40,13,2,1,0.108,0.659,1.9,10
1,cond_feature_A,40,14,3,2,0.243,0.651,2.4,10
1,cond_feature_A,40,18,4,2,0.36,0.849,2.97,10
1,cond_feature_A,40,19,5,2,0.506,0.858,3.47,10
1,cond_feature_A,40,20,6,1,0.665,0.857,4.04,10
1,cond_feature_A,40,16,7,1,0.789,0.685,4.77,10
1,cond_feature_A,40,17,8,2,0.896,0.628,5.24,10
1,cond_feature_A,40,15,9,2,0.497,0.594,5.84,10
1,cond_feature_A,40,11,10,1,0.098,0.425,6.6,10
1,cond_feature_A,40,10,11,2,0.012,0.425,7.07,10
1,cond_feature_A,40,4,12,2,0.134,0.225,7.5,10
1,cond_feature_A,40,5,13,2,0.249,0.206,7.9,10
1,cond_feature_A,40,6,14,2,0.412,0.228,8.4,10
1,cond_feature_A,40,7,15,2,0.496,0.241,8.93,10
1,cond_feature_A,40,8,16,2,0.765,0.273,9.7,10
1,cond_feature_A,40,9,17,2,0.867,0.241,10.27,10
1,cond_feature_A,40,3,18,2,0.763,0,10.85,10
1,cond_feature_A,40,2,19,2,0.611,0.027,11.38,10
1,cond_feature_A,40,1,20,1,0.487,0.023,12.47,10
1,cond_feature_AB,41,17,1,2,0,0.871,0.87,1
1,cond_feature_AB,41,18,2,1,0.171,0.889,1.7,1
1,cond_feature_AB,41,19,3,1,0.406,0.879,2.4,1
1,cond_feature_AB,41,20,4,2,0.943,0.91,3.57,1
1,cond_feature_AB,41,14,5,1,0.412,0.702,4.27,1
1,cond_feature_AB,41,13,6,2,0.302,0.687,4.57,1
1,cond_feature_AB,41,12,7,1,0.152,0.664,5.04,1
1,cond_feature_AB,41,15,8,1,0.683,0.685,5.9,1
1,cond_feature_AB,41,16,9,2,0.978,0.682,6.5,1
1,cond_feature_AB,41,11,10,1,0.841,0.472,7.9,1
1,cond_feature_AB,41,10,11,2,0.551,0.468,8.53,1
1,cond_feature_AB,41,9,12,1,0.427,0.425,8.97,1
1,cond_feature_AB,41,6,13,2,0.565,0.25,10.15,1
1,cond_feature_AB,41,7,14,2,0.671,0.249,10.62,1
1,cond_feature_AB,41,3,15,1,0.432,0,11.52,1
1,cond_feature_AB,41,2,16,1,0.299,0.044,11.93,1
1,cond_feature_AB,41,1,17,2,0.159,0.013,12.85,1
1,cond_feature_AB,41,4,18,2,0.827,0.077,13.78,1
1,cond_feature_AB,41,5,19,2,0.936,0.085,14.23,1
1,cond_feature_AB,41,8,20,1,0.937,0.231,15,1
1,cond_feature_AB,42,17,1,2,0.128,0.846,1.6,2
1,cond_feature_AB,42,19,2,1,0.635,0.89,2.4,2
1,cond_feature_AB,42,18,3,2,0.523,0.864,2.9,2
1,cond_feature_AB,42,16,4,2,0.752,0.681,3.44,2
1,cond_feature_AB,42,20,5,1,0.932,0.87,4.04,2
1,cond_feature_AB,42,11,6,2,0.145,0.445,5.17,2
1,cond_feature_AB,42,10,7,2,0,0.433,5.77,2
1,cond_feature_AB,42,12,8,1,0.259,0.423,6.3,2
1,cond_feature_AB,42,5,9,2,0.118,0.243,6.87,2
1,cond_feature_AB,42,6,10,2,0.535,0.255,7.53,2
1,cond_feature_AB,42,7,11,2,0.606,0.257,7.8,2
1,cond_feature_AB,42,13,12,1,0.514,0.447,8.27,2
1,cond_feature_AB,42,15,13,1,0.897,0.442,9.5,2
1,cond_feature_AB,42,14,14,1,0.78,0.443,9.85,2
1,cond_feature_AB,42,8,15,1,0.762,0.228,10.32,2
1,cond_feature_AB,42,9,16,1,0.885,0.206,10.82,2
1,cond_feature_AB,42,4,17,2,0.656,0,11.57,2
1,cond_feature_AB,42,3,18,1,0.522,0.001,12.3,2
1,cond_feature_AB,42,2,19,2,0.418,0.015,12.77,2
1,cond_feature_AB,42,1,20,1,0.042,0.032,13.6,2
1,cond_feature_AB,43,17,1,1,0.042,0.875,0.97,3
1,cond_feature_AB,43,18,2,2,0.294,0.915,1.64,3
1,cond_feature_AB,43,19,3,1,0.687,0.871,2.24,3
1,cond_feature_AB,43,20,4,2,0.931,0.862,2.84,3
1,cond_feature_AB,43,16,5,1,0.802,0.642,3.54,3
1,cond_feature_AB,43,15,6,1,0.548,0.62,4.07,3
1,cond_feature_AB,43,14,7,1,0.394,0.643,4.57,3
1,cond_feature_AB,43,13,8,2,0.006,0.676,5.13,3
1,cond_feature_AB,43,9,9,2,0,0.427,5.67,3
1,cond_feature_AB,43,10,10,1,0.118,0.458,6.93,3
1,cond_feature_AB,43,11,11,2,0.662,0.416,7.7,3
1,cond_feature_AB,43,12,12,2,0.954,0.403,8.27,3
1,cond_feature_AB,43,7,13,2,0.791,0.261,8.82,3
1,cond_feature_AB,43,6,14,2,0.666,0.224,9.28,3
1,cond_feature_AB,43,8,15,1,0.937,0.258,10,3
1,cond_feature_AB,43,5,16,1,0.435,0.219,10.75,3
1,cond_feature_AB,43,1,17,1,0.418,0,11.4,3
1,cond_feature_AB,43,2,18,2,0.51,0.021,12,3
1,cond_feature_AB,43,3,19,1,0.679,0.005,12.58,3
1,cond_feature_AB,43,4,20,2,0.798,0.049,13.05,3
1,cond_feature_AB,44,16,1,2,0,0.838,1.17,4
1,cond_feature_AB,44,17,2,1,0.162,0.84,2.07,4
1,cond_feature_AB,44,18,3,1,0.296,0.874,2.5,4
1,cond_feature_AB,44,19,4,1,0.392,0.861,2.9,4
1,cond_feature_AB,44,20,5,2,0.833,0.875,3.6,4
1,cond_feature_AB,44,15,6,2,0.916,0.677,4.17,4
1,cond_feature_AB,44,13,7,1,0.284,0.626,5.27,4
1,cond_feature_AB,44,10,8,1,0.256,0.454,5.87,4
1,cond_feature_AB,44,14,9,1,0.553,0.621,6.57,4
